"date","confirmed","recovered","deaths","country_code","StringencyIndex","StringencyIndexForDisplay","cum_cases","cum_recovered","cum_deaths","since_first"
2020-02-29,1,0,0,"LUX",0,0,1,0,0,0
2020-03-01,0,0,0,"LUX",0,0,1,0,0,1
2020-03-02,0,0,0,"LUX",0,0,1,0,0,2
2020-03-03,0,0,0,"LUX",0,0,1,0,0,3
2020-03-04,0,0,0,"LUX",0,0,1,0,0,4
2020-03-05,0,0,0,"LUX",14.29,14.29,1,0,0,5
2020-03-06,1,0,0,"LUX",14.29,14.29,2,0,0,6
2020-03-07,0,0,0,"LUX",14.29,14.29,2,0,0,7
2020-03-08,1,0,0,"LUX",14.29,14.29,3,0,0,8
2020-03-09,0,0,0,"LUX",19.05,19.05,3,0,0,9
2020-03-10,2,0,0,"LUX",19.05,19.05,5,0,0,10
2020-03-11,2,0,0,"LUX",19.05,19.05,7,0,0,11
2020-03-12,12,0,0,"LUX",38.1,38.1,19,0,0,12
2020-03-13,15,0,0,"LUX",42.86,42.86,34,0,0,13
2020-03-14,17,0,1,"LUX",42.86,42.86,51,0,1,14
2020-03-15,8,0,0,"LUX",57.14,57.14,59,0,1,15
2020-03-16,18,0,0,"LUX",76.19,76.19,77,0,1,16
2020-03-17,63,0,0,"LUX",80.95,80.95,140,0,1,17
2020-03-18,63,0,1,"LUX",80.95,80.95,203,0,2,18
2020-03-19,132,0,2,"LUX",80.95,80.95,335,0,4,19
2020-03-20,149,0,0,"LUX",80.95,80.95,484,0,4,20
2020-03-21,186,0,4,"LUX",80.95,80.95,670,0,8,21
2020-03-22,128,6,0,"LUX",80.95,80.95,798,6,8,22
2020-03-23,77,0,0,"LUX",80.95,80.95,875,6,8,23
2020-03-24,224,0,0,"LUX",80.95,80.95,1099,6,8,24
2020-03-25,234,0,0,"LUX",80.95,80.95,1333,6,8,25
2020-03-26,120,0,1,"LUX",80.95,80.95,1453,6,9,26
2020-03-27,152,34,6,"LUX",80.95,80.95,1605,40,15,27
2020-03-28,226,0,3,"LUX",80.95,80.95,1831,40,18,28
2020-03-29,119,0,3,"LUX",80.95,80.95,1950,40,21,29
2020-03-30,38,0,1,"LUX",80.95,80.95,1988,40,22,30
2020-03-31,190,40,1,"LUX",80.95,80.95,2178,80,23,31
2020-04-01,141,0,6,"LUX",80.95,80.95,2319,80,29,32
2020-04-02,168,0,1,"LUX",80.95,80.95,2487,80,30,33
2020-04-03,125,420,1,"LUX",80.95,80.95,2612,500,31,34
2020-04-04,117,0,0,"LUX",80.95,80.95,2729,500,31,35
2020-04-05,75,0,5,"LUX",80.95,80.95,2804,500,36,36
2020-04-06,39,0,5,"LUX",80.95,80.95,2843,500,41,37
2020-04-07,127,0,3,"LUX",80.95,80.95,2970,500,44,38
2020-04-08,64,0,2,"LUX",80.95,80.95,3034,500,46,39
2020-04-09,81,0,6,"LUX",80.95,80.95,3115,500,52,40
2020-04-10,108,0,2,"LUX",80.95,80.95,3223,500,54,41
2020-04-11,47,0,8,"LUX",80.95,80.95,3270,500,62,42
2020-04-12,11,0,4,"LUX",80.95,80.95,3281,500,66,43
2020-04-13,11,0,3,"LUX",80.95,80.95,3292,500,69,44
2020-04-14,15,0,-2,"LUX",80.95,80.95,3307,500,67,45
2020-04-15,66,26,2,"LUX",80.95,80.95,3373,526,69,46
2020-04-16,71,26,0,"LUX",80.95,80.95,3444,552,69,47
2020-04-17,36,27,3,"LUX",92.86,80.95,3480,579,72,48
2020-03-20,3,0,0,"MDG",14.29,14.29,3,0,0,0
2020-03-21,0,0,0,"MDG",85.71,85.71,3,0,0,1
2020-03-22,0,0,0,"MDG",85.71,85.71,3,0,0,2
2020-03-23,9,0,0,"MDG",100,100,12,0,0,3
2020-03-24,5,0,0,"MDG",100,100,17,0,0,4
2020-03-25,2,0,0,"MDG",100,100,19,0,0,5
2020-03-26,4,0,0,"MDG",100,100,23,0,0,6
2020-03-27,3,0,0,"MDG",100,100,26,0,0,7
2020-03-28,0,0,0,"MDG",100,100,26,0,0,8
2020-03-29,13,0,0,"MDG",100,100,39,0,0,9
2020-03-30,4,0,0,"MDG",100,100,43,0,0,10
2020-03-31,14,0,0,"MDG",100,100,57,0,0,11
2020-04-01,0,0,0,"MDG",100,100,57,0,0,12
2020-04-02,2,0,0,"MDG",100,100,59,0,0,13
2020-04-03,11,0,0,"MDG",100,100,70,0,0,14
2020-04-04,0,0,0,"MDG",100,100,70,0,0,15
2020-04-05,2,2,0,"MDG",100,100,72,2,0,16
2020-04-06,10,0,0,"MDG",100,100,82,2,0,17
2020-04-07,6,5,0,"MDG",100,100,88,7,0,18
2020-04-08,5,4,0,"MDG",100,100,93,11,0,19
2020-04-09,0,0,0,"MDG",100,100,93,11,0,20
2020-04-10,0,0,0,"MDG",100,100,93,11,0,21
2020-04-11,9,0,0,"MDG",100,100,102,11,0,22
2020-04-12,4,9,0,"MDG",100,100,106,20,0,23
2020-04-13,0,1,0,"MDG",100,100,106,21,0,24
2020-04-14,2,2,0,"MDG",100,100,108,23,0,25
2020-04-15,2,6,0,"MDG",100,100,110,29,0,26
2020-04-16,1,4,0,"MDG",100,100,111,33,0,27
2020-04-17,6,0,0,"MDG",76.9833333333333,100,117,33,0,28
2020-04-02,3,0,0,"MWI",52.38,52.38,3,0,0,0
2020-04-03,0,0,0,"MWI",52.38,52.38,3,0,0,1
2020-04-04,1,0,0,"MWI",52.38,52.38,4,0,0,2
2020-04-05,0,0,0,"MWI",52.38,52.38,4,0,0,3
2020-04-06,1,0,0,"MWI",52.38,52.38,5,0,0,4
2020-04-07,3,0,1,"MWI",57.14,57.14,8,0,1,5
2020-04-08,0,0,0,"MWI",57.14,57.14,8,0,1,6
2020-04-09,0,0,0,"MWI",57.14,57.14,8,0,1,7
2020-04-10,1,0,0,"MWI",57.14,57.14,9,0,1,8
2020-04-11,3,0,1,"MWI",57.14,57.14,12,0,2,9
2020-04-12,1,0,0,"MWI",57.14,57.14,13,0,2,10
2020-04-13,3,0,0,"MWI",57.14,57.14,16,0,2,11
2020-04-14,0,0,0,"MWI",57.14,57.14,16,0,2,12
2020-04-15,0,0,0,"MWI",57.14,57.14,16,0,2,13
2020-04-16,0,0,0,"MWI",57.14,57.14,16,0,2,14
2020-04-17,1,3,0,"MWI",57.14,57.14,17,3,2,15
2020-01-25,3,0,0,"MYS",14.29,14.29,3,0,0,0
2020-01-26,1,0,0,"MYS",14.29,14.29,4,0,0,1
2020-01-27,0,0,0,"MYS",14.29,14.29,4,0,0,2
2020-01-28,0,0,0,"MYS",14.29,14.29,4,0,0,3
2020-01-29,3,0,0,"MYS",14.29,14.29,7,0,0,4
2020-01-30,1,0,0,"MYS",28.57,28.57,8,0,0,5
2020-01-31,0,0,0,"MYS",28.57,28.57,8,0,0,6
2020-02-01,0,0,0,"MYS",28.57,28.57,8,0,0,7
2020-02-02,0,0,0,"MYS",28.57,28.57,8,0,0,8
2020-02-03,0,0,0,"MYS",28.57,28.57,8,0,0,9
2020-02-04,2,0,0,"MYS",28.57,28.57,10,0,0,10
2020-02-05,2,0,0,"MYS",28.57,28.57,12,0,0,11
2020-02-06,0,0,0,"MYS",28.57,28.57,12,0,0,12
2020-02-07,0,1,0,"MYS",28.57,28.57,12,1,0,13
2020-02-08,4,0,0,"MYS",28.57,28.57,16,1,0,14
2020-02-09,0,0,0,"MYS",28.57,28.57,16,1,0,15
2020-02-10,2,0,0,"MYS",28.57,28.57,18,1,0,16
2020-02-11,0,2,0,"MYS",28.57,28.57,18,3,0,17
2020-02-12,0,0,0,"MYS",28.57,28.57,18,3,0,18
2020-02-13,1,0,0,"MYS",28.57,28.57,19,3,0,19
2020-02-14,0,0,0,"MYS",28.57,28.57,19,3,0,20
2020-02-15,3,4,0,"MYS",28.57,28.57,22,7,0,21
2020-02-16,0,0,0,"MYS",28.57,28.57,22,7,0,22
2020-02-17,0,0,0,"MYS",28.57,28.57,22,7,0,23
2020-02-18,0,6,0,"MYS",28.57,28.57,22,13,0,24
2020-02-19,0,2,0,"MYS",28.57,28.57,22,15,0,25
2020-02-20,0,0,0,"MYS",28.57,28.57,22,15,0,26
2020-02-21,0,0,0,"MYS",28.57,28.57,22,15,0,27
2020-02-22,0,0,0,"MYS",28.57,28.57,22,15,0,28
2020-02-23,0,0,0,"MYS",28.57,28.57,22,15,0,29
2020-02-24,0,3,0,"MYS",28.57,28.57,22,18,0,30
2020-02-25,0,0,0,"MYS",28.57,28.57,22,18,0,31
2020-02-26,0,0,0,"MYS",28.57,28.57,22,18,0,32
2020-02-27,1,0,0,"MYS",28.57,28.57,23,18,0,33
2020-02-28,0,0,0,"MYS",28.57,28.57,23,18,0,34
2020-02-29,2,0,0,"MYS",28.57,28.57,25,18,0,35
2020-03-01,4,0,0,"MYS",28.57,28.57,29,18,0,36
2020-03-02,0,0,0,"MYS",28.57,28.57,29,18,0,37
2020-03-03,7,4,0,"MYS",28.57,28.57,36,22,0,38
2020-03-04,14,0,0,"MYS",28.57,28.57,50,22,0,39
2020-03-05,0,0,0,"MYS",28.57,28.57,50,22,0,40
2020-03-06,33,0,0,"MYS",28.57,28.57,83,22,0,41
2020-03-07,10,1,0,"MYS",33.33,33.33,93,23,0,42
2020-03-08,6,1,0,"MYS",33.33,33.33,99,24,0,43
2020-03-09,18,0,0,"MYS",33.33,33.33,117,24,0,44
2020-03-10,12,0,0,"MYS",33.33,33.33,129,24,0,45
2020-03-11,20,2,0,"MYS",33.33,33.33,149,26,0,46
2020-03-12,0,0,0,"MYS",42.86,42.86,149,26,0,47
2020-03-13,48,0,0,"MYS",42.86,42.86,197,26,0,48
2020-03-14,41,9,0,"MYS",42.86,42.86,238,35,0,49
2020-03-15,190,7,0,"MYS",42.86,42.86,428,42,0,50
2020-03-16,138,0,0,"MYS",42.86,42.86,566,42,0,51
2020-03-17,107,7,2,"MYS",42.86,42.86,673,49,2,52
2020-03-18,117,11,0,"MYS",85.71,85.71,790,60,2,53
2020-03-19,110,15,0,"MYS",85.71,85.71,900,75,2,54
2020-03-20,130,12,1,"MYS",85.71,85.71,1030,87,3,55
2020-03-21,153,27,1,"MYS",85.71,85.71,1183,114,4,56
2020-03-22,123,25,6,"MYS",85.71,85.71,1306,139,10,57
2020-03-23,212,0,4,"MYS",85.71,85.71,1518,139,14,58
2020-03-24,106,44,2,"MYS",85.71,85.71,1624,183,16,59
2020-03-25,172,16,4,"MYS",85.71,85.71,1796,199,20,60
2020-03-26,235,16,3,"MYS",85.71,85.71,2031,215,23,61
2020-03-27,130,44,3,"MYS",85.71,85.71,2161,259,26,62
2020-03-28,159,61,1,"MYS",85.71,85.71,2320,320,27,63
2020-03-29,150,68,8,"MYS",85.71,85.71,2470,388,35,64
2020-03-30,156,91,2,"MYS",85.71,85.71,2626,479,37,65
2020-03-31,140,58,6,"MYS",85.71,85.71,2766,537,43,66
2020-04-01,142,108,2,"MYS",85.71,85.71,2908,645,45,67
2020-04-02,208,122,5,"MYS",85.71,85.71,3116,767,50,68
2020-04-03,217,60,3,"MYS",85.71,85.71,3333,827,53,69
2020-04-04,150,88,4,"MYS",85.71,85.71,3483,915,57,70
2020-04-05,179,90,4,"MYS",85.71,85.71,3662,1005,61,71
2020-04-06,131,236,1,"MYS",85.71,85.71,3793,1241,62,72
2020-04-07,170,80,1,"MYS",85.71,85.71,3963,1321,63,73
2020-04-08,156,166,2,"MYS",85.71,85.71,4119,1487,65,74
2020-04-09,109,121,2,"MYS",85.71,85.71,4228,1608,67,75
2020-04-10,118,222,3,"MYS",85.71,85.71,4346,1830,70,76
2020-04-11,184,165,3,"MYS",85.71,85.71,4530,1995,73,77
2020-04-12,153,113,3,"MYS",85.71,85.71,4683,2108,76,78
2020-04-13,134,168,1,"MYS",85.71,85.71,4817,2276,77,79
2020-04-14,170,202,5,"MYS",85.71,85.71,4987,2478,82,80
2020-04-15,85,169,1,"MYS",80.95,85.71,5072,2647,83,81
2020-04-16,110,119,1,"MYS",80.95,85.71,5182,2766,84,82
2020-04-17,69,201,2,"MYS",85.71,85.71,5251,2967,86,83
2020-03-08,4,0,0,"MDV",35.238,35.238,4,0,0,0
2020-03-09,0,0,0,"MDV",35.238,35.238,4,0,0,1
2020-03-10,2,0,0,"MDV",35.238,35.238,6,0,0,2
2020-03-11,2,0,0,"MDV",35.238,35.238,8,0,0,3
2020-03-12,0,0,0,"MDV",35.238,35.238,8,0,0,4
2020-03-13,1,0,0,"MDV",42.858,42.858,9,0,0,5
2020-03-14,1,0,0,"MDV",49.526,49.526,10,0,0,6
2020-03-15,3,0,0,"MDV",49.526,49.526,13,0,0,7
2020-03-16,0,0,0,"MDV",58.096,58.096,13,0,0,8
2020-03-17,0,0,0,"MDV",58.096,58.096,13,0,0,9
2020-03-18,0,0,0,"MDV",59.05,59.05,13,0,0,10
2020-03-19,0,0,0,"MDV",68.572,68.572,13,0,0,11
2020-03-20,0,0,0,"MDV",72.382,72.382,13,0,0,12
2020-03-21,0,0,0,"MDV",74.286,74.286,13,0,0,13
2020-03-22,0,0,0,"MDV",75.24,75.24,13,0,0,14
2020-03-23,0,0,0,"MDV",75.24,75.24,13,0,0,15
2020-03-24,0,5,0,"MDV",83.81,83.81,13,5,0,16
2020-03-25,0,3,0,"MDV",85.714,85.714,13,8,0,17
2020-03-26,0,0,0,"MDV",89.524,89.524,13,8,0,18
2020-03-27,3,1,0,"MDV",87.3016666666667,87.3016666666667,16,9,0,19
2020-03-28,0,0,0,"MDV",87.3016666666667,87.3016666666667,16,9,0,20
2020-03-29,1,4,0,"MDV",87.3016666666667,87.3016666666667,17,13,0,21
2020-03-30,0,0,0,"MDV",88.0966666666667,88.0966666666667,17,13,0,22
2020-03-31,1,0,0,"MDV",88.89,88.89,18,13,0,23
2020-04-01,1,0,0,"MDV",90.4766666666667,90.4766666666667,19,13,0,24
2020-04-02,0,0,0,"MDV",90.4766666666667,90.4766666666667,19,13,0,25
2020-04-03,0,0,0,"MDV",90.4766666666667,90.4766666666667,19,13,0,26
2020-04-04,0,0,0,"MDV",90.4766666666667,90.4766666666667,19,13,0,27
2020-04-05,0,0,0,"MDV",90.4766666666667,90.4766666666667,19,13,0,28
2020-04-06,0,0,0,"MDV",90.4766666666667,90.4766666666667,19,13,0,29
2020-04-07,0,0,0,"MDV",91.27,91.27,19,13,0,30
2020-04-08,0,0,0,"MDV",91.27,91.27,19,13,0,31
2020-04-09,0,0,0,"MDV",89.524,89.524,19,13,0,32
2020-04-10,0,0,0,"MDV",89.524,89.524,19,13,0,33
2020-04-11,0,0,0,"MDV",89.524,89.524,19,13,0,34
2020-04-12,1,1,0,"MDV",89.524,91.27,20,14,0,35
2020-04-13,0,0,0,"MDV",89.524,91.27,20,14,0,36
2020-04-14,0,2,0,"MDV",88.572,90.4766666666667,20,16,0,37
2020-04-15,2,0,0,"MDV",88.095,91.27,22,16,0,38
2020-04-16,3,0,0,"MDV",84.1266666666667,91.27,25,16,0,39
2020-04-17,3,0,0,"MDV",85.715,91.27,28,16,0,40
2020-03-25,2,0,0,"MLI",85.71,85.71,2,0,0,0
2020-03-26,2,0,0,"MLI",85.71,85.71,4,0,0,1
2020-03-27,7,0,0,"MLI",85.71,85.71,11,0,0,2
2020-03-28,7,0,0,"MLI",85.71,85.71,18,0,0,3
2020-03-29,0,0,1,"MLI",85.71,85.71,18,0,1,4
2020-03-30,7,0,1,"MLI",85.71,85.71,25,0,2,5
2020-03-31,3,0,0,"MLI",85.71,85.71,28,0,2,6
2020-04-01,3,0,1,"MLI",85.71,85.71,31,0,3,7
2020-04-02,5,0,0,"MLI",85.71,85.71,36,0,3,8
2020-04-03,3,0,0,"MLI",85.71,85.71,39,0,3,9
2020-04-04,2,1,0,"MLI",85.71,85.71,41,1,3,10
2020-04-05,4,0,2,"MLI",85.71,85.71,45,1,5,11
2020-04-06,2,8,0,"MLI",85.71,85.71,47,9,5,12
2020-04-07,9,3,0,"MLI",85.71,85.71,56,12,5,13
2020-04-08,3,4,2,"MLI",85.71,85.71,59,16,7,14
2020-04-09,15,6,0,"MLI",85.71,85.71,74,22,7,15
2020-04-10,13,0,0,"MLI",85.71,85.71,87,22,7,16
2020-04-11,0,0,0,"MLI",85.71,85.71,87,22,7,17
2020-04-12,18,0,2,"MLI",85.71,85.71,105,22,9,18
2020-04-13,18,4,1,"MLI",85.71,85.71,123,26,10,19
2020-04-14,21,8,3,"MLI",84.7877777777778,85.71,144,34,13,20
2020-04-15,4,0,0,"MLI",83.5972222222222,85.71,148,34,13,21
2020-04-16,23,0,0,"MLI",84.7976923076923,85.71,171,34,13,22
2020-04-17,0,0,0,"MLI",76.9833333333333,85.71,171,34,13,23
2020-03-07,3,0,0,"MLT",20.0909375,20.0909375,3,0,0,0
2020-03-08,0,0,0,"MLT",21.57,21.57,3,0,0,1
2020-03-09,0,0,0,"MLT",25.5114285714286,25.5114285714286,3,0,0,2
2020-03-10,2,0,0,"MLT",29.5922857142857,29.5922857142857,5,0,0,3
2020-03-11,1,0,0,"MLT",34.7628571428571,34.7628571428571,6,0,0,4
2020-03-12,0,0,0,"MLT",44.5582857142857,44.5582857142857,6,0,0,5
2020-03-13,6,1,0,"MLT",50.5448571428571,50.5448571428571,12,1,0,6
2020-03-14,6,0,0,"MLT",52.5854285714286,52.5854285714286,18,1,0,7
2020-03-15,3,0,0,"MLT",54.7625714285714,54.7625714285714,21,1,0,8
2020-03-16,9,1,0,"MLT",62.8966666666667,62.8966666666667,30,2,0,9
2020-03-17,8,0,0,"MLT",66.8652777777778,66.8652777777778,38,2,0,10
2020-03-18,0,0,0,"MLT",70.1713888888889,70.1713888888889,38,2,0,11
2020-03-19,15,0,0,"MLT",72.1558333333333,72.1558333333333,53,2,0,12
2020-03-20,11,0,0,"MLT",73.3463888888889,73.3463888888889,64,2,0,13
2020-03-21,9,0,0,"MLT",75.3308333333333,75.3308333333333,73,2,0,14
2020-03-22,17,0,0,"MLT",76.1244444444444,76.1244444444444,90,2,0,15
2020-03-23,17,0,0,"MLT",78.2408333333333,78.2408333333333,107,2,0,16
2020-03-24,3,0,0,"MLT",79.8938888888889,79.8938888888889,110,2,0,17
2020-03-25,19,0,0,"MLT",81.0841666666667,81.0841666666667,129,2,0,18
2020-03-26,5,0,0,"MLT",81.0841666666667,81.0841666666667,134,2,0,19
2020-03-27,5,0,0,"MLT",81.7455555555556,81.7455555555556,139,2,0,20
2020-03-28,10,0,0,"MLT",81.8780555555556,81.8780555555556,149,2,0,21
2020-03-29,2,0,0,"MLT",82.0763888888889,82.0763888888889,151,2,0,22
2020-03-30,5,0,0,"MLT",82.4730555555556,82.4730555555556,156,2,0,23
2020-03-31,13,0,0,"MLT",83.2666666666667,83.2666666666667,169,2,0,24
2020-04-01,19,0,0,"MLT",83.2663888888889,83.2663888888889,188,2,0,25
2020-04-02,8,0,0,"MLT",84.0128571428571,84.0128571428571,196,2,0,26
2020-04-03,6,0,0,"MLT",83.7405714285714,83.7405714285714,202,2,0,27
2020-04-04,11,0,0,"MLT",84.1485714285714,84.1485714285714,213,2,0,28
2020-04-05,14,3,0,"MLT",84.1485714285714,84.1485714285714,227,5,0,29
2020-04-06,14,0,0,"MLT",84.1485714285714,84.1485714285714,241,5,0,30
2020-04-07,52,0,0,"MLT",84.1485714285714,84.1485714285714,293,5,0,31
2020-04-08,6,11,1,"MLT",83.8765714285714,83.8765714285714,299,16,1,32
2020-04-09,38,0,1,"MLT",83.704375,83.704375,337,16,2,33
2020-04-10,13,0,0,"MLT",84.6462068965517,84.6462068965517,350,16,2,34
2020-04-11,20,0,1,"MLT",84.6462068965517,84.6462068965517,370,16,3,35
2020-04-12,8,28,0,"MLT",84.7782142857143,84.8538888888889,378,44,3,36
2020-04-13,6,0,0,"MLT",85.89,85.0522222222222,384,44,3,37
2020-04-14,9,0,0,"MLT",87.2178947368421,85.0522222222222,393,44,3,38
2020-04-15,6,0,0,"MLT",86.9673684210526,84.92,399,44,3,39
2020-04-16,13,38,0,"MLT",86.395,84.92,412,82,3,40
2020-04-17,10,9,0,"MLT",92.86,84.92,422,91,3,41
2020-03-14,1,0,0,"MRT",9.52,9.52,1,0,0,0
2020-03-15,0,0,0,"MRT",9.52,9.52,1,0,0,1
2020-03-16,0,0,0,"MRT",23.81,23.81,1,0,0,2
2020-03-17,0,0,0,"MRT",23.81,23.81,1,0,0,3
2020-03-18,0,0,0,"MRT",23.81,23.81,1,0,0,4
2020-03-19,1,0,0,"MRT",38.1,38.1,2,0,0,5
2020-03-20,0,0,0,"MRT",38.1,38.1,2,0,0,6
2020-03-21,0,0,0,"MRT",38.1,38.1,2,0,0,7
2020-03-22,0,0,0,"MRT",38.1,38.1,2,0,0,8
2020-03-23,0,0,0,"MRT",38.1,38.1,2,0,0,9
2020-03-24,0,0,0,"MRT",42.86,42.86,2,0,0,10
2020-03-25,0,0,0,"MRT",42.86,42.86,2,0,0,11
2020-03-26,1,0,0,"MRT",42.86,42.86,3,0,0,12
2020-03-27,0,0,0,"MRT",52.38,52.38,3,0,0,13
2020-03-28,2,0,0,"MRT",52.38,52.38,5,0,0,14
2020-03-29,0,2,0,"MRT",66.67,66.67,5,2,0,15
2020-03-30,0,0,1,"MRT",66.67,66.67,5,2,1,16
2020-03-31,1,0,0,"MRT",66.67,66.67,6,2,1,17
2020-04-01,0,0,0,"MRT",66.67,66.67,6,2,1,18
2020-04-02,0,0,0,"MRT",66.67,66.67,6,2,1,19
2020-04-03,0,0,0,"MRT",66.67,66.67,6,2,1,20
2020-04-04,0,0,0,"MRT",66.67,66.67,6,2,1,21
2020-04-05,0,0,0,"MRT",66.67,66.67,6,2,1,22
2020-04-06,0,0,0,"MRT",66.67,66.67,6,2,1,23
2020-04-07,0,0,0,"MRT",66.67,66.67,6,2,1,24
2020-04-08,0,0,0,"MRT",66.67,66.67,6,2,1,25
2020-04-09,1,0,0,"MRT",66.67,66.67,7,2,1,26
2020-04-10,0,0,0,"MRT",66.67,66.67,7,2,1,27
2020-04-11,0,0,0,"MRT",66.67,66.67,7,2,1,28
2020-04-12,0,0,0,"MRT",66.67,66.67,7,2,1,29
2020-04-13,0,0,0,"MRT",66.67,66.67,7,2,1,30
2020-04-14,0,0,0,"MRT",84.7877777777778,66.67,7,2,1,31
2020-04-15,0,0,0,"MRT",83.5972222222222,66.67,7,2,1,32
2020-04-16,0,0,0,"MRT",84.7976923076923,66.67,7,2,1,33
2020-04-17,0,0,0,"MRT",76.9833333333333,66.67,7,2,1,34
2020-03-18,3,0,0,"MUS",14.29,14.29,3,0,0,0
2020-03-19,0,0,0,"MUS",28.57,28.57,3,0,0,1
2020-03-20,9,0,0,"MUS",71.43,71.43,12,0,0,2
2020-03-21,2,0,1,"MUS",71.43,71.43,14,0,1,3
2020-03-22,14,0,1,"MUS",71.43,71.43,28,0,2,4
2020-03-23,8,0,0,"MUS",85.71,85.71,36,0,2,5
2020-03-24,6,0,0,"MUS",85.71,85.71,42,0,2,6
2020-03-25,6,0,0,"MUS",85.71,85.71,48,0,2,7
2020-03-26,33,0,0,"MUS",100,100,81,0,2,8
2020-03-27,13,0,0,"MUS",100,100,94,0,2,9
2020-03-28,8,0,0,"MUS",100,100,102,0,2,10
2020-03-29,5,0,1,"MUS",100,100,107,0,3,11
2020-03-30,21,0,0,"MUS",100,100,128,0,3,12
2020-03-31,15,0,2,"MUS",100,100,143,0,5,13
2020-04-01,18,0,1,"MUS",100,100,161,0,6,14
2020-04-02,8,0,1,"MUS",100,100,169,0,7,15
2020-04-03,17,0,0,"MUS",100,100,186,0,7,16
2020-04-04,10,7,0,"MUS",100,100,196,7,7,17
2020-04-05,31,0,0,"MUS",100,100,227,7,7,18
2020-04-06,17,0,0,"MUS",100,100,244,7,7,19
2020-04-07,24,1,0,"MUS",78.27375,78.27375,268,8,7,20
2020-04-08,5,11,0,"MUS",79.5384375,79.5384375,273,19,7,21
2020-04-09,41,4,0,"MUS",79.5384375,79.5384375,314,23,7,22
2020-04-10,4,0,2,"MUS",79.5384375,79.5384375,318,23,9,23
2020-04-11,1,5,0,"MUS",79.5384375,79.5384375,319,28,9,24
2020-04-12,5,14,0,"MUS",79.240625,100,324,42,9,25
2020-04-13,0,0,0,"MUS",81.3771428571429,100,324,42,9,26
2020-04-14,0,9,0,"MUS",84.7877777777778,100,324,51,9,27
2020-04-15,0,14,0,"MUS",83.5972222222222,100,324,65,9,28
2020-04-16,0,16,0,"MUS",84.7976923076923,100,324,81,9,29
2020-04-17,0,27,0,"MUS",76.9833333333333,100,324,108,9,30
2020-02-28,1,0,0,"MEX",4.76,4.76,1,0,0,0
2020-02-29,3,0,0,"MEX",4.76,4.76,4,0,0,1
2020-03-01,1,0,0,"MEX",4.76,4.76,5,0,0,2
2020-03-02,0,0,0,"MEX",4.76,4.76,5,0,0,3
2020-03-03,0,1,0,"MEX",4.76,4.76,5,1,0,4
2020-03-04,0,0,0,"MEX",4.76,4.76,5,1,0,5
2020-03-05,0,0,0,"MEX",4.76,4.76,5,1,0,6
2020-03-06,1,0,0,"MEX",4.76,4.76,6,1,0,7
2020-03-07,0,0,0,"MEX",4.76,4.76,6,1,0,8
2020-03-08,1,0,0,"MEX",4.76,4.76,7,1,0,9
2020-03-09,0,0,0,"MEX",4.76,4.76,7,1,0,10
2020-03-10,0,3,0,"MEX",4.76,4.76,7,4,0,11
2020-03-11,1,0,0,"MEX",4.76,4.76,8,4,0,12
2020-03-12,4,0,0,"MEX",4.76,4.76,12,4,0,13
2020-03-13,0,0,0,"MEX",4.76,4.76,12,4,0,14
2020-03-14,14,0,0,"MEX",4.76,4.76,26,4,0,15
2020-03-15,15,0,0,"MEX",4.76,4.76,41,4,0,16
2020-03-16,12,0,0,"MEX",4.76,4.76,53,4,0,17
2020-03-17,29,0,0,"MEX",4.76,4.76,82,4,0,18
2020-03-18,11,0,0,"MEX",4.76,4.76,93,4,0,19
2020-03-19,25,0,1,"MEX",4.76,4.76,118,4,1,20
2020-03-20,46,0,0,"MEX",14.29,14.29,164,4,1,21
2020-03-21,39,0,1,"MEX",14.29,14.29,203,4,2,22
2020-03-22,48,0,0,"MEX",14.29,14.29,251,4,2,23
2020-03-23,65,0,1,"MEX",28.57,28.57,316,4,3,24
2020-03-24,51,0,1,"MEX",66.67,66.67,367,4,4,25
2020-03-25,38,0,1,"MEX",66.67,66.67,405,4,5,26
2020-03-26,70,0,1,"MEX",80.95,80.95,475,4,6,27
2020-03-27,110,0,2,"MEX",80.95,80.95,585,4,8,28
2020-03-28,132,0,4,"MEX",80.95,80.95,717,4,12,29
2020-03-29,131,0,4,"MEX",80.95,80.95,848,4,16,30
2020-03-30,145,31,4,"MEX",85.71,85.71,993,35,20,31
2020-03-31,101,0,8,"MEX",85.71,85.71,1094,35,28,32
2020-04-01,121,0,1,"MEX",85.71,85.71,1215,35,29,33
2020-04-02,163,0,8,"MEX",85.71,85.71,1378,35,37,34
2020-04-03,132,598,13,"MEX",85.71,85.71,1510,633,50,35
2020-04-04,178,0,10,"MEX",85.71,85.71,1688,633,60,36
2020-04-05,202,0,19,"MEX",85.71,85.71,1890,633,79,37
2020-04-06,253,0,15,"MEX",85.71,85.71,2143,633,94,38
2020-04-07,296,0,31,"MEX",85.71,85.71,2439,633,125,39
2020-04-08,346,0,16,"MEX",85.71,85.71,2785,633,141,40
2020-04-09,396,0,33,"MEX",85.71,85.71,3181,633,174,41
2020-04-10,260,0,20,"MEX",85.71,85.71,3441,633,194,42
2020-04-11,403,0,39,"MEX",85.71,85.71,3844,633,233,43
2020-04-12,375,1139,40,"MEX",85.71,85.71,4219,1772,273,44
2020-04-13,442,71,23,"MEX",85.71,85.71,4661,1843,296,45
2020-04-14,353,121,36,"MEX",85.71,85.71,5014,1964,332,46
2020-04-15,385,161,74,"MEX",89.523,85.71,5399,2125,406,47
