date,country,confirmed,recovered,deaths,country_code,S1_School closing,S1_IsGeneral,S2_Workplace closing,S2_IsGeneral,S3_Cancel public events,S3_IsGeneral,S4_Close public transport,S4_IsGeneral,S5_Public information campaigns,S5_IsGeneral,S6_Restrictions on internal movement,S6_IsGeneral,S7_International travel controls,S8_Fiscal measures,S9_Monetary measures,S10_Emergency investment in health care,S11_Investment in Vaccines,S12_Testing framework,S13_Contact tracing,StringencyIndex,StringencyIndexForDisplay,pct_positive,test_by_million
2020-02-12,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-13,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-14,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-15,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-16,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-17,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-18,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-19,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-20,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-21,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-22,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-23,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,
2020-02-24,Afghanistan,1.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,,
2020-02-25,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,,
2020-02-26,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,,
2020-02-27,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,,
2020-02-28,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,,
2020-02-29,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,,
2020-03-01,Afghanistan,0.0,0.0,0.0,AFG,0.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,23.81,23.81,,
2020-03-02,Afghanistan,0.0,0.0,0.0,AFG,0.0,,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,28.57,28.57,,
2020-03-03,Afghanistan,0.0,0.0,0.0,AFG,0.0,,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,28.57,28.57,,
2020-03-04,Afghanistan,0.0,0.0,0.0,AFG,0.0,,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,28.57,28.57,,
2020-03-05,Afghanistan,0.0,0.0,0.0,AFG,0.0,,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,28.57,28.57,,
2020-03-06,Afghanistan,0.0,0.0,0.0,AFG,0.0,,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,28.57,28.57,,
2020-03-07,Afghanistan,0.0,0.0,0.0,AFG,0.0,,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,28.57,28.57,,
2020-03-08,Afghanistan,3.0,0.0,0.0,AFG,0.0,,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,28.57,28.57,,
2020-03-09,Afghanistan,0.0,0.0,0.0,AFG,0.0,,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,28.57,28.57,,
2020-03-10,Afghanistan,1.0,0.0,0.0,AFG,0.0,,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,28.57,28.57,,
2020-03-11,Afghanistan,2.0,0.0,0.0,AFG,0.0,,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,28.57,28.57,,
2020-03-12,Afghanistan,0.0,0.0,0.0,AFG,0.0,,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,15000000.0,,15000000.0,0.0,1.0,1.0,28.57,28.57,,
2020-03-13,Afghanistan,0.0,0.0,0.0,AFG,0.0,,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,28.57,28.57,,
2020-03-14,Afghanistan,4.0,0.0,0.0,AFG,2.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,25000000.0,,25000000.0,0.0,1.0,1.0,42.86,42.86,,
2020-03-15,Afghanistan,5.0,0.0,0.0,AFG,2.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,42.86,42.86,,
2020-03-16,Afghanistan,5.0,1.0,0.0,AFG,2.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,42.86,42.86,,
2020-03-17,Afghanistan,1.0,0.0,0.0,AFG,2.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,42.86,42.86,,
2020-03-18,Afghanistan,0.0,0.0,0.0,AFG,2.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,42.86,42.86,,
2020-03-19,Afghanistan,0.0,0.0,0.0,AFG,2.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,42.86,42.86,,
2020-03-20,Afghanistan,2.0,0.0,0.0,AFG,2.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,42.86,42.86,,
2020-03-21,Afghanistan,0.0,0.0,0.0,AFG,2.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,42.86,42.86,,
2020-03-22,Afghanistan,16.0,0.0,1.0,AFG,2.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,42.86,42.86,,
2020-03-23,Afghanistan,0.0,0.0,0.0,AFG,2.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,42.86,42.86,,
2020-03-24,Afghanistan,34.0,0.0,0.0,AFG,2.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,52.38,52.38,,
2020-03-25,Afghanistan,10.0,1.0,1.0,AFG,2.0,1.0,0.0,,2.0,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,52.38,52.38,,
2020-03-26,Afghanistan,10.0,0.0,2.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,61.9,61.9,,
2020-03-27,Afghanistan,16.0,0.0,0.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-03-28,Afghanistan,0.0,0.0,0.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-03-29,Afghanistan,10.0,0.0,0.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-03-30,Afghanistan,50.0,0.0,0.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-03-31,Afghanistan,4.0,3.0,0.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-01,Afghanistan,63.0,0.0,0.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-02,Afghanistan,36.0,5.0,2.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-03,Afghanistan,8.0,0.0,0.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-04,Afghanistan,18.0,0.0,1.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-05,Afghanistan,50.0,5.0,0.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-06,Afghanistan,18.0,3.0,4.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-07,Afghanistan,56.0,0.0,3.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-08,Afghanistan,21.0,11.0,0.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-09,Afghanistan,40.0,3.0,1.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-10,Afghanistan,37.0,0.0,0.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-11,Afghanistan,34.0,0.0,3.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,127711935.0,,54577750.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-12,Afghanistan,52.0,0.0,0.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-13,Afghanistan,58.0,0.0,3.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-14,Afghanistan,49.0,8.0,2.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,71.43,71.43,,
2020-04-15,Afghanistan,70.0,3.0,2.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,,,,0.0,1.0,1.0,71.43,71.43,,
2020-04-16,Afghanistan,56.0,11.0,5.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,,,,0.0,1.0,1.0,71.43,71.43,,
2020-04-17,Afghanistan,66.0,45.0,0.0,AFG,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,,,,0.0,1.0,1.0,71.43,71.43,,
2020-01-22,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-01-23,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-01-24,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-01-25,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-01-26,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-01-27,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-01-28,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-01-29,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-01-30,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-01-31,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-01,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-02,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-03,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-04,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-05,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-06,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-07,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-08,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-09,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-10,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-11,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-12,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-13,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-14,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-15,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-16,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-17,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-18,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-19,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-20,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-21,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-22,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-23,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-24,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-25,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-26,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-27,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-28,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-02-29,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-01,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-02,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-03,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-04,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-05,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-06,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-07,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-08,Albania,0.0,0.0,0.0,ALB,0.0,,,,0.0,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-09,Albania,2.0,0.0,0.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-10,Albania,8.0,0.0,0.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-11,Albania,2.0,0.0,1.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-12,Albania,11.0,0.0,0.0,ALB,2.0,1.0,,,2.0,1.0,2.0,1.0,,,2.0,0.0,3.0,,,,,,,,,10.3,1855.0
2020-03-13,Albania,10.0,0.0,0.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-14,Albania,5.0,0.0,0.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-15,Albania,4.0,0.0,0.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-16,Albania,9.0,0.0,0.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-17,Albania,4.0,0.0,0.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-18,Albania,4.0,0.0,1.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-19,Albania,5.0,0.0,0.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-20,Albania,6.0,0.0,0.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-21,Albania,6.0,2.0,0.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-22,Albania,13.0,0.0,0.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-23,Albania,15.0,0.0,2.0,ALB,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,10.3,1855.0
2020-03-24,Albania,19.0,8.0,1.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-25,Albania,23.0,7.0,0.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-26,Albania,28.0,0.0,1.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-27,Albania,12.0,14.0,2.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-28,Albania,11.0,0.0,2.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-29,Albania,15.0,2.0,0.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-30,Albania,11.0,11.0,1.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-03-31,Albania,20.0,8.0,4.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-01,Albania,16.0,15.0,0.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-02,Albania,18.0,9.0,1.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-03,Albania,27.0,13.0,1.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-04,Albania,29.0,10.0,3.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-05,Albania,28.0,5.0,0.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-06,Albania,16.0,12.0,1.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-07,Albania,6.0,15.0,1.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-08,Albania,17.0,23.0,0.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-09,Albania,9.0,11.0,1.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-10,Albania,7.0,17.0,0.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-11,Albania,17.0,15.0,0.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-12,Albania,13.0,20.0,0.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-13,Albania,21.0,15.0,0.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-14,Albania,8.0,16.0,1.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-15,Albania,19.0,3.0,1.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-16,Albania,24.0,26.0,1.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-04-17,Albania,21.0,6.0,0.0,ALB,,,,,,,,,,,,,,,,,,,,,,10.3,1855.0
2020-01-22,Algeria,0.0,0.0,0.0,DZA,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-01-23,Algeria,0.0,0.0,0.0,DZA,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-01-24,Algeria,0.0,0.0,0.0,DZA,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-01-25,Algeria,0.0,0.0,0.0,DZA,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-01-26,Algeria,0.0,0.0,0.0,DZA,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-01-27,Algeria,0.0,0.0,0.0,DZA,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-01-28,Algeria,0.0,0.0,0.0,DZA,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-01-29,Algeria,0.0,0.0,0.0,DZA,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-01-30,Algeria,0.0,0.0,0.0,DZA,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-01-31,Algeria,0.0,0.0,0.0,DZA,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-01,Algeria,0.0,0.0,0.0,DZA,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,
